word,word_sen,word_sen_trans,trans,example
overwhelming,There is overwhelming evidence that smoking damages your health.,有难以辩驳的证据表明吸烟有损健康。,"adj.压倒性的；势不可挡的
v.压倒；淹没（overwhelm的ing形式）；制服
","1. There is overwhelming evidence that smoking damages your health.
有难以辩驳的证据表明吸烟有损健康。
2. An overwhelming majority of the members were against the idea.
占压倒性多数的成员反对这项主张。
3. The proposal has been given overwhelming support.
这一提议得到了压倒性多数的支持。
4. The British Air Force succeeded despite overwhelming odds against them.
英国空军虽然处境极为不利，但还是完成了任务。
5. The people voted overwhelmingly for change.
人们以绝对多数投票赞成变革。
"
ascend,The plane ascended rapidly.,飞机迅速爬升。,"v.上升；登高；追溯
","1. The plane ascended rapidly.
飞机迅速爬升。
"
hesitate,Some parents hesitate to take these steps because they suspect that their child is exaggerating.,一些家长迟迟不肯采取这些措施，因为他们怀疑自己的孩子在夸大其词。,"v.踌躇，犹豫；不愿
","1. Some parents hesitate to take these steps because they suspect that their child is exaggerating.
一些家长迟迟不肯采取这些措施，因为他们怀疑自己的孩子在夸大其词。
"
diary,Inge kept a diary (= wrote in a diary ) during the war years.,英奇在战争年代里一直写日记。,"n.日志，日记；日记簿
","1. Inge kept a diary (= wrote in a diary ) during the war years.
英奇在战争年代里一直写日记。
"
hospitality,Thanks for your hospitality over the past few weeks.,感谢你几周来的热情款待。,"n.好客；殷勤
","1. Thanks for your hospitality over the past few weeks.
感谢你几周来的热情款待。
"
dew,The dew gathered on the leaves.,露水在叶片上聚集。,"n.珠，滴；露水；清新
vt.（露水等）弄湿
vi.结露水
","1. The dew gathered on the leaves.
露水在叶片上聚集。
"
escalate,The costs were escalating alarmingly.,成本在以惊人的速度增长。,"v.逐步增强；逐步升高
","1. The costs were escalating alarmingly.
成本在以惊人的速度增长。
2. policies that escalate their own costs
促使其自身成本增加的政策
3. escalating crime
愈演愈烈的犯罪活动
"
king,On 2 December Henry VI was crowned king (= made the king at an official ceremony ).,12月2日，亨利六世加冕为王。,"n.国王；最有势力者；王棋
vi.统治；做国王
vt.立…为王
adj.主要的，最重要的，最大的
","1. On 2 December Henry VI was crowned king (= made the king at an official ceremony ).
12月2日，亨利六世加冕为王。
"
refine,Car makers are constantly refining their designs.,汽车制造商在不断完善他们的设计。,"v.精炼，提纯；改善；使…文雅
","1. Car makers are constantly refining their designs.
汽车制造商在不断完善他们的设计。
"
rectangle,Suppose the width of a rectangle is x metres.,设长方形的宽是 x 米。,"n.矩形；长方形
","1. Suppose the width of a rectangle is x metres.
设长方形的宽是 x 米。
"
downtown,By day he worked downtown for American Standard.,白天，他在市中心为美国标准公司工作。,"adv.往闹市区；在市区
adj.市中心的
n.市中心区；三分线以外
","1. By day he worked downtown for American Standard.
白天，他在市中心为美国标准公司工作。
2. ...an office in downtown Chicago.
…芝加哥市中心的一间办公室。
3. ...in a large vacant area of the downtown.
…在市中心的一大块空地上。
"
expire,The chairman’s term of office has already expired.,主席任期已满。,"v.期满；终止；死亡；呼气
","1. The chairman’s term of office has already expired.
主席任期已满。
"
spray,a new hair styling spray,一种新的定型喷发剂,"n.喷雾；喷雾器；水沫
v.喷射
","1. a new hair styling spray
一种新的定型喷发剂
2. Most farmers use pesticide sprays.
大多数农民都使用喷雾杀虫剂。
"
brim,an old straw hat with a broad brim,一顶旧的宽边草帽,"n.边；边缘
v.满溢；溢出
","1. an old straw hat with a broad brim
一顶旧的宽边草帽
"
reconcile,The possibility remains that the two theories may be reconciled.,这两种理论仍是有可能协调的。,"v.使一致；使和解；调停，调解；使顺从
","1. The possibility remains that the two theories may be reconciled.
这两种理论仍是有可能协调的。
"
dictionary,a German-English dictionary,一本德英词典,"n.字典；词典
","1. a German-English dictionary
一本德英词典
"
slit,Guy slit open the envelope.,盖伊拆开信封。,"v.撕裂；使有狭缝
n.裂缝；投币口
","1. Guy slit open the envelope.
盖伊拆开信封。
2. She watched them through a slit in the curtains.
她透过窗帘的缝隙注视着他们。
"
thermometer,The thermometer registered over 100˚C.,温度计显示高于100摄氏度。,"n.温度计；体温计
","1. The thermometer registered over 100˚C.
温度计显示高于100摄氏度。
"
princess,Princess Anne,安妮公主,"n.公主；王妃；女巨头
","1. Princess Anne
安妮公主
"
spirit,His spirits were so low (= he was so sad ) that he refused to answer his phone.,他情绪非常低落，连电话也不愿接。,"n.精神；心灵；情绪；志气；烈酒
v.鼓励；鼓舞；诱拐
","1. His spirits were so low (= he was so sad ) that he refused to answer his phone.
他情绪非常低落，连电话也不愿接。
"
charity,Several charities sent aid to the flood victims.,有几家慈善机构已向洪灾灾民送去了救援物资。,"n.慈善；施舍；慈善团体；宽容；施舍物
","1. Several charities sent aid to the flood victims.
有几家慈善机构已向洪灾灾民送去了救援物资。
"
tea,Would you like a cup of tea or coffee?,你想来一杯茶还是咖啡？,"n.茶叶；茶树；茶点
vt.给…沏茶
vi.喝茶；进茶点
","1. Would you like a cup of tea or coffee?
你想来一杯茶还是咖啡？
2. Do you take milk and sugar in your tea?
你的茶里面要放牛奶和糖吗？
3. I’d like two teas and a piece of chocolate cake, please.
我想要两杯茶和一块巧克力蛋糕。
"
spectacle,a multimedia dance and opera spectacle,盛大的多媒体舞蹈戏剧表演,"n.景象；场面；奇观；壮观；公开展示；表相，假相 n（复）眼镜
","1. a multimedia dance and opera spectacle
盛大的多媒体舞蹈戏剧表演
"
cannon,"The cannons boom, the band plays.",炮声隆隆，鼓乐齐鸣。,"n.大炮；加农炮；榴弹炮；机关炮
v.炮轰；开炮
","1. The cannons boom, the band plays.
炮声隆隆，鼓乐齐鸣。
"
fragrant,fragrant flowers,芳香的花朵,"adj.芳香的；愉快的
","1. fragrant flowers
芳香的花朵
"
