word,word_sen,word_sen_trans,trans,example
ornament,a shelf covered with books and ornaments,摆满书籍和装饰品的架子,"n.装饰；[建][服装] 装饰物；教堂用品
v.装饰，修饰
","1. a shelf covered with books and ornaments
摆满书籍和装饰品的架子
2. a cabinet in which she kept her collection of china ornaments
她放置瓷器摆设收藏品的柜子
"
transmit,The US Open will be transmitted live via satellite.,美国公开赛将通过卫星现场直播。,"v.传输；传播；发射；传达；遗传
","1. The US Open will be transmitted live via satellite.
美国公开赛将通过卫星现场直播。
2. The system transmits information over digital phone lines.
这一系统通过数字电话线路传输信息。
"
freight,freight services,货运公司,"v.运送；装货；使充满
n.货运；运费；船货
","1. freight services
货运公司
2. We’ll send your personal belongings by air freight and your furniture by sea freight .
你的个人物品我们将以空运方式运送，家具将以海运方式运送。
"
clause,A confidentiality clause was added to the contract.,合同中加上了一项保密条款。,"n.条款；[计] 子句
","1. A confidentiality clause was added to the contract.
合同中加上了一项保密条款。
"
curve,The curve illustrates costs per capita.,这条曲线显示人均费用。,"n.曲线；弯曲；曲线球；曲线图表
v.弯；使弯曲
adj.弯曲的；曲线形的
","1. The curve illustrates costs per capita.
这条曲线显示人均费用。
"
mechanism,the brake mechanism,刹车装置,"n.机制；原理，途径；进程；机械装置；技巧
","1. the brake mechanism
刹车装置
2. a clock mechanism
钟表机件
"
ingredient,Combine all the ingredients in a large bowl.,把所有食材都放在一个大碗里。,"n.原料；要素；组成部分
adj.构成组成部分的
","1. Combine all the ingredients in a large bowl.
把所有食材都放在一个大碗里。
2. The food is home-cooked using fresh ingredients.
这种食物是用新鲜的食材在家里烹制的。
"
disclose,Some companies have already voluntarily disclosed similar information .,一些公司已经主动透露了类似的信息。,"v.公开；揭露
","1. Some companies have already voluntarily disclosed similar information .
一些公司已经主动透露了类似的信息。
2. He refused to disclose the identity of the politician.
他拒绝透露那位政治家的身份。
"
jealous,She got insanely jealous and there was a terrible fight.,她变得过分地猜忌，接着是一场激烈的打斗。,"adj.妒忌的；猜疑的；唯恐失去的；戒备的
","1. She got insanely jealous and there was a terrible fight.
她变得过分地猜忌，接着是一场激烈的打斗。
"
plough,In those days the land was plowed by oxen.,在那个年代是用公牛来犁地的。,"v.犁；耕
n.犁；耕地（等于plow）
","1. In those days the land was plowed by oxen.
在那个年代是用公牛来犁地的。
2. a ploughed field
犁过的地
"
opera,We go to the opera (= go to a performance of opera ) regularly.,我们常去听歌剧。,"n.歌剧；歌剧院；歌剧团
","1. We go to the opera (= go to a performance of opera ) regularly.
我们常去听歌剧。
2. an opera singer
歌剧演员
"
superiority,Janet always spoke with an air of superiority.,珍妮特说话时总显得盛气凌人。,"n.优越，优势；优越性
","1. Janet always spoke with an air of superiority.
珍妮特说话时总显得盛气凌人。
"
testify,Mr Molto has agreed to testify at the trial.,莫尔托先生已经同意出庭作证。,"v.证明，证实；作证
","1. Mr Molto has agreed to testify at the trial.
莫尔托先生已经同意出庭作证。
2. Can you testify that you saw the defendant at the scene of the crime?
你能作证你看到被告在犯罪现场吗？
"
outlet,...the largest retail outlet in the city.,…该市最大的零售专卖店。,"n.出口，排放孔；[电] 电源插座；销路；发泄的方法；批发商店
","1. ...the largest retail outlet in the city.
…该市最大的零售专卖店。
"
stretch,"Carl sat up in bed, yawned, and stretched.",卡尔从床上坐起来，打了个呵欠，伸了伸懒 腰。,"v.伸展,张开；（大量地）使用，消耗（金钱，时间）；使竭尽所能；使全力以赴；
n.伸展，延伸
","1. Carl sat up in bed, yawned, and stretched.
卡尔从床上坐起来，打了个呵欠，伸了伸懒 腰。
2. Always stretch before exercising.
锻炼之前都要做伸展运动。
"
exposure,Exposure to lead is known to damage the brains of young children.,已知接触铅会损害幼童的大脑。,"n.暴露；曝光；揭露；陈列
","1. Exposure to lead is known to damage the brains of young children.
已知接触铅会损害幼童的大脑。
"
resort,Lagoon Reef is one of the best resort hotels.,潟湖礁是最好的度假酒店之一。,"n.凭借，手段；度假胜地；常去之地
v.求助，诉诸；常去；采取某手段或方法
","1. Lagoon Reef is one of the best resort hotels.
潟湖礁是最好的度假酒店之一。
2. His punishing work schedule had made him resort to drugs.
他那累人的工作日程已经使他不得不求助于毒品了。
"
foremost,one of the country’s foremost authorities on chemical warfare,该国化学战方面的最高权威之一,"adj.最重要的；最先的
adv.首先；居于首位地
","1. one of the country’s foremost authorities on chemical warfare
该国化学战方面的最高权威之一
2. Rostropovich was long considered the world’s foremost cellist.
长期以来，罗斯特罗波维奇一直被视为世界上首屈一指的大提琴家。
"
immense,People who travel by rail still read an immense amount.,人们坐火车旅行时仍然会读很多书。,"adj.巨大的，广大的；无边无际的；非常好的
","1. People who travel by rail still read an immense amount.
人们坐火车旅行时仍然会读很多书。
2. Regular visits from a social worker can be of immense value to old people living alone.
对于独居老人来说社工的经常探望很重要。
"
exclusive,Bel Air is an exclusive suburb of Los Angeles.,贝莱尔是洛杉矶郊外一处高级住宅区。,"adj.独有的；排外的；专一的
n.独家新闻；独家经营的项目；排外者
","1. Bel Air is an exclusive suburb of Los Angeles.
贝莱尔是洛杉矶郊外一处高级住宅区。
"
allege,She alleged that there was rampant drug use among the male members of the group.,她指称该组织中有大量的男性成员吸毒。,"v.宣称，断言；提出…作为理由
","1. She alleged that there was rampant drug use among the male members of the group.
她指称该组织中有大量的男性成员吸毒。
"
beam,...high-energy laser beams.,…高能激光束。,"n.横梁；光线；电波；船宽；[计量] 秤杆
v.发送；以梁支撑；用…照射；流露
","1. ...high-energy laser beams.
…高能激光束。
"
dwell,They dwelt in the forest.,他们住在森林里。,"v.居住；存在于；细想某事
","1. They dwelt in the forest.
他们住在森林里。
"
phase,We should phase the input and output of the machine.,我们应该使机器的输入功率和输出功率的相位同步。,"n.月相
","1. We should phase the input and output of the machine.
我们应该使机器的输入功率和输出功率的相位同步。
"
sociology,"Out with every theory of human behavior, from linguistics to sociology.",从语言学、社会学的人类行为原理里解脱吧。,"n.社会学；群体生态学
","1. Out with every theory of human behavior, from linguistics to sociology.
从语言学、社会学的人类行为原理里解脱吧。
2. Basic courses in sociology and psychology as well as other humanities courses give students plenty of opportunity to explore their own emotions.
社会学和心理学的基础，以及其他人文学科的课程，赋予学生大量的机会去探索其个人情感。
3. And I spent part of my second grade year in Sweden, where my father was on sabbatical as a professor of sociology.
因为我父亲休假的缘故，我的小学二年级有一段时间是在瑞典上的，那个时候他是一名社会学教授。
"
speed,I got caught speeding on the A40 yesterday.,昨天我在 A40 号干线公路上超速行驶被逮到。,"v.超速，加速；加速，迅速前行；兴隆
n.速度，速率；迅速，快速；昌盛，繁荣
","1. I got caught speeding on the A40 yesterday.
昨天我在 A40 号干线公路上超速行驶被逮到。
"
activate,Cooking fumes may activate the alarm.,烹调时的油烟可能会触发警报器。,"v.刺激；使活动；使活泼；使产生放射性
","1. Cooking fumes may activate the alarm.
烹调时的油烟可能会触发警报器。
2. The yeast’s growth is activated by sugar and warmth.
糖分和温暖的环境会激发酵母菌的生长。
"
regime,The regime got rid of most of its opponents.,该政权清除了大多数反对者。,"n.政权，政体；社会制度；管理体制
","1. The regime got rid of most of its opponents.
该政权清除了大多数反对者。
"
committee,a committee meeting,委员会会议,"n.委员会
","1. a committee meeting
委员会会议
"
hostage,The group are holding two tourists hostage (= keeping them as hostages ) .,这伙人挟持了两名游客作为人质。,"n.人质；抵押品
","1. The group are holding two tourists hostage (= keeping them as hostages ) .
这伙人挟持了两名游客作为人质。
2. a family taken hostage at gunpoint
在枪口下被劫为人质的一家人
"
region,efforts to bring peace to the region,给这个地区带来和平的努力,"n.地区；范围；部位
","1. efforts to bring peace to the region
给这个地区带来和平的努力
"
thrill,Winning first place must have been quite a thrill.,赢得第一名肯定让人非常激动。,"n.激动；震颤；紧张
v.使…颤动；使…紧张；使…感到兴奋或激动
","1. Winning first place must have been quite a thrill.
赢得第一名肯定让人非常激动。
2. Even though I’ve been acting for years, I still get a thrill out of going on stage.
尽管我演了多年戏，走上舞台我仍然感到十分激动。
3. It gave Pat a thrill to finally see the group perform live.
帕特终于看到这个乐队现场表演，感到十分激动。
"
entitle,a documentary entitled ‘The Price of Perfection’,一部名为《完美的代价》的纪录片,"v.称做…；定名为…；给…称号；使…有权利
","1. a documentary entitled ‘The Price of Perfection’
一部名为《完美的代价》的纪录片
"
additional,Additional information can be obtained from the centre.,可以从中心获取更多信息。,"adj.附加的，额外的
","1. Additional information can be obtained from the centre.
可以从中心获取更多信息。
"
attendant,"Such patients run an increased probability of hospitalization, with all the attendant costs to the patient and to the health care system that hospitalization entails.",此类患者趋于住院治疗的的几率增加，随之而来的患者和医疗保健系统住院治疗所承担的费用也增加。,"adj.伴随的；侍候的
n.服务员，侍者；随员，陪从
","1. Such patients run an increased probability of hospitalization, with all the attendant costs to the patient and to the health care system that hospitalization entails.
此类患者趋于住院治疗的的几率增加，随之而来的患者和医疗保健系统住院治疗所承担的费用也增加。
"
scream,"After the first few shots, people started screaming.",几声枪响过后，人们开始尖叫起来。,"v.尖叫；呼啸；发出尖锐刺耳的声音；令人触目惊心
n.尖叫声；尖锐刺耳的声音；极其滑稽可笑的人
","1. After the first few shots, people started screaming.
几声枪响过后，人们开始尖叫起来。
2. a screaming baby
尖声哭叫的婴儿
3. The children were screaming with laughter .
小孩子们在尖声欢笑。
4. She was screaming her head off (= screaming a lot ) .
她不停地尖叫。
5. She began to scream blue murder (= scream very loudly ) .
她开始高声尖叫。
6. He was dragged kicking and screaming to a nearby van.
他又踢又叫着被拖到附近的一辆小货车上。
"
miserable,I’ve been so miserable since Pat left me.,自从帕特离我而去后，我十分痛苦。,"adj.悲惨的；痛苦的；卑鄙的
","1. I’ve been so miserable since Pat left me.
自从帕特离我而去后，我十分痛苦。
2. I spent the weekend feeling miserable .
我那个周末心情很糟糕。
3. Jan looks really miserable .
简看上去很痛苦。
4. Why do you make yourself miserable by taking on too much work?
你为什么揽这么多活儿，把自己弄得很辛苦呢？
"
veteran,a Vietnam veteran,越战老兵,"n.老兵；老手；富有经验的人；老运动员
adj.经验丰富的；老兵的
","1. a Vietnam veteran
越战老兵
"
spouse,Spouses were invited to the company picnic.,配偶受到邀请参加公司的野餐会。,"n.配偶
vt.和…结婚
","1. Spouses were invited to the company picnic.
配偶受到邀请参加公司的野餐会。
"
journey,the friends they made on the journey,他们在旅途中交下的朋友,"n.旅行；行程
v.旅行
","1. the friends they made on the journey
他们在旅途中交下的朋友
"
stripe,a shirt with black and white stripes,黑白条纹衬衫,"n.条纹，斑纹；种类
v.加条纹于…
","1. a shirt with black and white stripes
黑白条纹衬衫
"
harm,The scandal did his career a lot of harm.,丑闻对他的职业生涯造成很大损害。,"n.伤害；损害
v.伤害；危害；损害
","1. The scandal did his career a lot of harm.
丑闻对他的职业生涯造成很大损害。
2. Our children deserve protection from harm.
我们的儿童理应得到保护免受伤害。
"
induce,Patients with eating disorders may use drugs to induce vomiting.,患有进食障碍的人可使用药物催吐。,"v.诱导；引起；引诱；感应
","1. Patients with eating disorders may use drugs to induce vomiting.
患有进食障碍的人可使用药物催吐。
"
frighten,Don’t stand so near the edge! You’re frightening me.,别站得那么靠边！你要把我吓坏了。,"v.使惊吓；吓唬…
","1. Don’t stand so near the edge! You’re frightening me.
别站得那么靠边！你要把我吓坏了。
2. She was frightened by the anger in his eyes.
她被他眼中的怒火吓住了。
3. Computers used to frighten me, but not now.
电脑过去让我感到害怕，但现在不了。
"
senate,The Senate is expected to pass the bill shortly.,预计参议院将很快通过这项议案。,"n.参议院，上院；（古罗马的）元老院
","1. The Senate is expected to pass the bill shortly.
预计参议院将很快通过这项议案。
"
thrift,They were rightly praised for their thrift and enterprise.,他们因勤俭节约和开创精神而受到了应得的表扬。,"n.节俭；节约；[植] 海石竹
","1. They were rightly praised for their thrift and enterprise.
他们因勤俭节约和开创精神而受到了应得的表扬。
"
forum,Members of the council agreed that was an important forum for discussion.,理事会成员们一致认为那是一个用于讨论的重要论坛。,"n.论坛，讨论会；法庭；公开讨论的广场
","1. Members of the council agreed that was an important forum for discussion.
理事会成员们一致认为那是一个用于讨论的重要论坛。
"
interpret,"They spoke good Spanish, and promised to interpret for me.",他们西班牙语说得很好，答应替我翻译。,"v.说明；口译
","1. They spoke good Spanish, and promised to interpret for me.
他们西班牙语说得很好，答应替我翻译。
"
hang,"If he is found guilty, he will almost certainly hang.",如果被判有罪，他几乎肯定会被处以绞刑。,"v.悬挂，垂下；装饰；绞死；使悬而未决
n.悬挂；暂停，中止
","1. If he is found guilty, he will almost certainly hang.
如果被判有罪，他几乎肯定会被处以绞刑。
"
thanksgiving,I gather all my thanksgiving and delight into my walking.,我将我所有的感恩和愉悦注入到走路中。,"n.感恩
","1. I gather all my thanksgiving and delight into my walking.
我将我所有的感恩和愉悦注入到走路中。
"
analogy,The analogy between music and fragrance has stuck.,音乐与香味的类比已经深入人心了。,"n.类比；类推；类似
","1. The analogy between music and fragrance has stuck.
音乐与香味的类比已经深入人心了。
"
shell,We ran for cover as shells dropped all around us.,周围炮弹四处飞落，我们奔跑着寻找地方躲避。,"n.壳，贝壳；炮弹；外形
v.剥落；设定命令行解释器的位置
","1. We ran for cover as shells dropped all around us.
周围炮弹四处飞落，我们奔跑着寻找地方躲避。
2. an exploding mortar shell
一枚爆炸的迫击炮弹
"
