word,word_sen,word_sen_trans,trans,example
road,65 Maple Road,枫树路65号,"n.公路，马路；道路；手段
vt.（狗）沿臭迹追逐（猎物）
adj.（美）巡回的
","1. 65 Maple Road
枫树路65号
"
jog,I go jogging every morning.,我每天早晨都去慢跑。,"v.慢跑；轻推；蹒跚行进；使颠簸
n.慢跑；轻推，轻撞
","1. I go jogging every morning.
我每天早晨都去慢跑。
"
shortcoming,Peter was painfully aware of his own shortcomings.,彼得痛苦地认识到了自己的短处。,"n.缺点；短处
","1. Peter was painfully aware of his own shortcomings.
彼得痛苦地认识到了自己的短处。
"
analyse,She still needs to analyse the data.,她仍需要分析这些数据。,"v.分析；分解；细察
","1. She still needs to analyse the data.
她仍需要分析这些数据。
2. You need to sit down and analyse why you feel so upset.
你得坐下来想一想自己为什么会那么生气。
3. Joe had never tried to analyze their relationship.
乔从未试图去理清他们的关系。
"
telephone,The telephone rang just as I was leaving.,我正要走，电话铃响了。,"n.（美）电话；电话机；电话耳机
v.打电话
","1. The telephone rang just as I was leaving.
我正要走，电话铃响了。
"
calorie,A potato has about 90 calories.,一个马铃薯大约有90卡路里的热量。,"n.卡路里（热量单位）
","1. A potato has about 90 calories.
一个马铃薯大约有90卡路里的热量。
2. a calorie-controlled diet
控制热量的日常饮食
3. I need to burn off a few calories (= lose some weight by exercising ) .
我要消耗掉一些卡路里。
4. My wife convinced me to finally start counting calories (= control my weight by being careful about what I eat ) .
我妻子终于说服我开始计算卡路里、控制体重。
"
poisonous,Some mushrooms are extremely poisonous.,一些蘑菇有剧毒。,"adj.有毒的；恶毒的；讨厌的
","1. Some mushrooms are extremely poisonous.
一些蘑菇有剧毒。
2. poisonous gases such as hydrogen sulfide
硫化氢等有毒气体
3. poisonous substances
有毒物质
4. She was bitten on the ankle by a poisonous snake .
她被毒蛇咬了脚踝。
"
vain,Men can be just as vain as women.,男人有时会和女人一样虚荣。,"adj.徒劳的；自负的；无结果的；无用的
","1. Men can be just as vain as women.
男人有时会和女人一样虚荣。
"
interference,Industrial relations should be free from state interference.,劳资关系应不受政府干预。,"n.干扰，冲突；干涉
","1. Industrial relations should be free from state interference.
劳资关系应不受政府干预。
"
violent,the increase in violent crime,暴力犯罪的增多,"adj.暴力的；猛烈的
","1. the increase in violent crime
暴力犯罪的增多
2. violent clashes between the police and demonstrators
警方与示威者之间发生的暴力冲突
3. 31 people have been injured in violent incidents throughout the day.
今天一天有31人在暴力事件中受伤。
4. The riots ended in the violent deaths of three teenagers.
动乱以三名少年的惨死而告终。
"
instrument,surgical instruments,外科(手术)器械,"n.仪器；工具；乐器；手段；器械
","1. surgical instruments
外科(手术)器械
"
clinic,an appointment at an outpatient clinic,门诊预约,"n.临床；诊所
","1. an appointment at an outpatient clinic
门诊预约
"
shelter,The men took shelter in a bombed-out farmhouse.,那些男人躲在一间被炸毁的农舍里。,"n.庇护；避难所；遮盖物
v.保护；使掩蔽
","1. The men took shelter in a bombed-out farmhouse.
那些男人躲在一间被炸毁的农舍里。
2. All around me, people were running for shelter .
我周围的人都在奔跑着寻找地方躲避。
3. ...a wooden house, sheltered by a low pointed roof.
…一座由低矮的尖屋顶遮蔽的木房子。
"
charter,We chartered a boat to take us to some of the smaller islands.,我们包了一条船带我们到一些较小的岛上去。,"v.特许；包租；发给特许执照
n.宪章；执照；特许状
","1. We chartered a boat to take us to some of the smaller islands.
我们包了一条船带我们到一些较小的岛上去。
"
republican,Lower taxes made Republican voters happier with their party.,更低的税率使共和党选民对该党更加满意。,"adj.共和国的；共和政体的；共和主义的；拥护共和政体的
n.共和主义者
","1. Lower taxes made Republican voters happier with their party.
更低的税率使共和党选民对该党更加满意。
"
minimum,"At a minimum, we must recruit two new teachers.",我们最起码应该招两名新教师。,"n.最小值；最低限度；最小化；最小量
adj.最小的；最低的
","1. At a minimum, we must recruit two new teachers.
我们最起码应该招两名新教师。
"
absolute,I have absolute confidence in her.,我对她充满信心。,"adj.绝对的；完全的；专制的
n.绝对；绝对事物
","1. I have absolute confidence in her.
我对她充满信心。
2. We don’t know with absolute certainty that the project will succeed.
我们没有绝对的把握这个项目一定会成功。
"
negligible,The damage done to his property was negligible.,对他财产造成的损失微不足道。,"adj.微不足道的，可以忽略的
","1. The damage done to his property was negligible.
对他财产造成的损失微不足道。
"
emergency,Lifeguards are trained to deal with emergencies.,救生员接受过应对紧急情况的训练。,"n.紧急情况；突发事件；非常时刻
adj.紧急的；备用的
","1. Lifeguards are trained to deal with emergencies.
救生员接受过应对紧急情况的训练。
2. (= In case of emergency ), press the alarm button.
遇到紧急情况，请按报警按钮。
3. The plane had to make an emergency landing.
那架飞机不得不紧急着陆。
4. The government called an emergency meeting to discuss the crisis.
政府召开了紧急会议，讨论这次危机。
5. Yesterday, the centre's board held an emergency meeting.
昨天，中心的董事会召开了一次紧急会议。
"
curious,Puppies are naturally curious.,小狗天生好奇。,"adj.好奇的，有求知欲的；古怪的；爱挑剔的
","1. Puppies are naturally curious.
小狗天生好奇。
"
declaration,a ceasefire declaration,停火声明,"n.（纳税品等的）申报；宣布；公告；申诉书
","1. a ceasefire declaration
停火声明
2. Under Islamic law it was possible to divorce by simple declaration.
从前按照伊斯兰法律，作简单的声明就可以离婚。
"
spark,sparks from the fire,火里飞出的火星,"n.火花；朝气；闪光
v.发动；鼓舞；求婚
","1. sparks from the fire
火里飞出的火星
2. The scrape of metal on metal sent up a shower of sparks .
金属之间互相摩擦，迸出一串火星。
3. A dropped cigarette may have sparked the fire.
一支丢弃的香烟可能引发了这场火灾。
"
cast,the shade cast by low-hanging branches,低垂的树枝投下的阴影,"v.投，抛；计算；浇铸；投射（光、影、视线等）
n.投掷，抛；铸件，[古生] 铸型；演员阵容；脱落物
","1. the shade cast by low-hanging branches
低垂的树枝投下的阴影
"
cash,Cash was taken during a burglary of the apartment.,在一次公寓盗窃案中现金被盗。,"n.现款，现金
v.将…兑现；支付现款
","1. Cash was taken during a burglary of the apartment.
在一次公寓盗窃案中现金被盗。
2. There are similar charges if you want to cash a cheque or withdraw money at a branch other than your own.
如果你在其他银行兑现支票或支取现金，将会产生差不多的手续费。
"
thumb,I thumbed a lift into town.,我拦顺路车进了城。,"v.翻阅；以拇指拨弄；作搭车手势；笨拙地摆弄
n.拇指
","1. I thumbed a lift into town.
我拦顺路车进了城。
"
garment,She pulled the garment on and zipped it up.,她穿上衣服并拉好拉链。,"n.衣服，服装；外表，外观
v.给…穿衣服
","1. She pulled the garment on and zipped it up.
她穿上衣服并拉好拉链。
"
undoubtedly,,,"adv.确实地，毋庸置疑的
",
strength,I’m trying to build up my strength .,我在努力增强体力。,"n.力量；力气；兵力；长处
","1. I’m trying to build up my strength .
我在努力增强体力。
2. Jo hit him with all her strength .
乔用尽全力打他。
3. He never ceased to be amazed by her physical strength .
他一直对她的体力感到惊诧。
"
confusion,"To avoid confusion, the teams wore different colours.",为了避免混淆，各队穿着不同颜色的服装。,"n.混淆，混乱；困惑
","1. To avoid confusion, the teams wore different colours.
为了避免混淆，各队穿着不同颜色的服装。
"
saturate,"Water poured through the hole, saturating the carpet.",水从洞里流进来，浸湿了地毯。,"v.浸透，使湿透；使饱和，使充满
adj.浸透的，饱和的；深颜色的
","1. Water poured through the hole, saturating the carpet.
水从洞里流进来，浸湿了地毯。
"
visual,Artists translate their ideas into visual images.,画家把自己的思想转换成视觉画面。,"adj.视觉的，视力的；栩栩如生的
","1. Artists translate their ideas into visual images.
画家把自己的思想转换成视觉画面。
2. The tall tower adds to the visual impact of the building.
高高的塔楼增强了这幢大楼的视觉效果。
"
stream,A stream of cold air rushed through the open door.,一股冷气穿过敞开的门直冲进来。,"n.溪流；流动；潮流；光线
v.流；涌进；飘扬
","1. A stream of cold air rushed through the open door.
一股冷气穿过敞开的门直冲进来。
"
backward,She went without a backward glance.,她头也不回地走了。,"adj.向后的；反向的；发展迟缓的
adv.向后地；相反地
","1. She went without a backward glance.
她头也不回地走了。
2. The diver flipped over backward into the water.
跳水运动员向后翻转跳入水中。
3. He took two steps backward.
他往后退了两步。
"
assembly,Police have imposed conditions on public assemblies.,警方给公共集会设置了条件。,"n.装配；集会，集合
","1. Police have imposed conditions on public assemblies.
警方给公共集会设置了条件。
2. Restrictions on freedom of assembly have gradually been relaxed.
对集会自由的限制渐渐放宽了。
3. an assembly point
集合地点
"
resolve,Barnet was desperate for money to resolve his financial problems.,巴尼特急需钱来解决他的经济问题。,"v.决定；溶解；使…分解；决心要做…
n.坚决；决定要做的事
","1. Barnet was desperate for money to resolve his financial problems.
巴尼特急需钱来解决他的经济问题。
"
coordinate,Matching bag and accessories provide a complete ensemble of colour coordinates.,颜色协调的包和饰品使全套服装的颜色搭配齐全了。,"n.坐标；同等的人或物
adj.并列的；同等的
v.调整；整合
","1. Matching bag and accessories provide a complete ensemble of colour coordinates.
颜色协调的包和饰品使全套服装的颜色搭配齐全了。
"
remind,"Yes, I’ll be there. Thanks for reminding me.",是的，我会去那里的。 谢谢提醒。,"v.提醒；使想起
","1. Yes, I’ll be there. Thanks for reminding me.
是的，我会去那里的。 谢谢提醒。
2. He made a few notes to remind himself of what he wanted to say.
他记了几条，提醒自己要说些什么。
"
purse,I locked the door and dropped the keys in my purse.,我锁上门，然后把钥匙丢进手提包里。,"n.(女士)手提袋；(国家、家庭、团体等的) 财力
v.（嘴巴）皱起，使缩拢；撅嘴
","1. I locked the door and dropped the keys in my purse.
我锁上门，然后把钥匙丢进手提包里。
"
cake,We had cake and ice cream.,我们吃了蛋糕和冰激凌。,"n.蛋糕；块状物；利益总额
v.使结块
","1. We had cake and ice cream.
我们吃了蛋糕和冰激凌。
2. a chocolate cake
巧克力蛋糕
"
hearing,a child with a hearing disability,有听力障碍的儿童,"n.听力；审讯，听讯
v.听见（hear的ing形式）
","1. a child with a hearing disability
有听力障碍的儿童
"
dissolve,Stir until the sugar dissolves.,一直搅拌到糖溶解掉。,"v.使溶解；使分解；使液化
n.叠化画面；画面的溶暗
","1. Stir until the sugar dissolves.
一直搅拌到糖溶解掉。
"
calm,Glen was calm and composed at the funeral.,格伦在葬礼上表现得平静而镇定。,"adj.静的，平静的；沉着的
v.使平静；使镇定
n.风平浪静
","1. Glen was calm and composed at the funeral.
格伦在葬礼上表现得平静而镇定。
"
equality,...equality of the sexes.,…性别平等。,"n.平等；相等；[数] 等式
","1. ...equality of the sexes.
…性别平等。
"
glare,a special screen to reduce glare,一种可以减弱刺眼强光的特殊屏幕,"n.刺眼；耀眼的光；受公众注目
v.瞪眼表示
","1. a special screen to reduce glare
一种可以减弱刺眼强光的特殊屏幕
"
deprive,They've been deprived of the fuel necessary to heat their homes.,他们无法得到住房取暖必需的燃料。,"v.使丧失，剥夺
","1. They've been deprived of the fuel necessary to heat their homes.
他们无法得到住房取暖必需的燃料。
"
fume,...car exhaust fumes.,…汽车尾气。,"v.冒烟；发怒
n.烟；愤怒，烦恼
","1. ...car exhaust fumes.
…汽车尾气。
"
preface,...the preface to Kelman's novel.,…凯尔曼小说的前言。,"n.前言；引语
v.为…加序言；以…开始
","1. ...the preface to Kelman's novel.
…凯尔曼小说的前言。
2. I will preface what I am going to say with a few lines from Shakespeare.
我将引用莎士比亚的几行诗作为我讲话的开场白。
"
convention,a teachers’ convention,教师大会,"n.大会；[法] 惯例；[计] 约定；[法] 协定；习俗
","1. a teachers’ convention
教师大会
2. the city’s new convention center
该市新建的会议中心
3. a convention for science fiction fans
科幻小说迷的集会
"
soar,Adam’s smile sent her spirits soaring .,亚当的微笑让她飘飘然了。,"v.高飞；高耸；往上飞舞
n.高飞；高涨
","1. Adam’s smile sent her spirits soaring .
亚当的微笑让她飘飘然了。
"
boat,a fishing boat,渔船,"n.小船；轮船
v.划船
","1. a fishing boat
渔船
2. The boat capsized (=  turned over  ) in heavy seas.
船在波涛汹涌的大海上倾覆了。
3. a boat trip around the islands
乘船环岛旅行
"
canal,We walked along by the side of the canal.,我们沿着运河边往前走。,"n.运河；[地理] 水道；[建] 管道；灌溉水渠
v.在…开凿运河
","1. We walked along by the side of the canal.
我们沿着运河边往前走。
2. the Panama Canal
巴拿马运河
"
bound,You are legally bound to report the accident.,法律上你有责任报告这起事故。,"adj.有义务的；必定的；受约束的；装有封面的
v.束缚；使跳跃
n.范围；跳跃
","1. You are legally bound to report the accident.
法律上你有责任报告这起事故。
"
edition,a paperback edition,平装本,"n.版本
","1. a paperback edition
平装本
2. the US edition of Marie Claire magazine
《嘉人》杂志的美国版
"
rocket,The train rocketed through the tunnel.,火车高速穿过隧道。,"v.飞驰，飞快地移动；迅速增加
n.火箭
","1. The train rocketed through the tunnel.
火车高速穿过隧道。
2. Larsson’s shot rocketed into the back of the net.
拉森射出的球直飞网底。
"
fleet,Atalanta was fleet of foot (= able to run quickly ) .,阿塔兰特跑起来很快。,"adj.快速的，敏捷的
n.舰队；港湾；小河
v.飞逝；疾驰；掠过
","1. Atalanta was fleet of foot (= able to run quickly ) .
阿塔兰特跑起来很快。
"
oral,oral history,口述的历史,"adj.口头的，口述的
n.口试
","1. oral history
口述的历史
2. an oral agreement
口头协议
"
imitation,The remake of ‘Casablanca’ was a pale imitation (= something that is much less good than the thing it imitates ) of the original movie.,重拍的《卡萨布兰卡》远不如原版。,"n.模仿，仿造；仿制品
adj.人造的，仿制的
","1. The remake of ‘Casablanca’ was a pale imitation (= something that is much less good than the thing it imitates ) of the original movie.
重拍的《卡萨布兰卡》远不如原版。
2. ...a complete set of Dickens bound in imitation leather.
…用人造革装帧的一整套《狄更斯全集》。
"
walk,It’s a long walk. Maybe we should get the bus.,走着去很远，或许我们应该乘公共汽车。,"n.步行，走；散步
v.散步；走过
","1. It’s a long walk. Maybe we should get the bus.
走着去很远，或许我们应该乘公共汽车。
2. Rosanna and Forbes walked in silence.
罗莎娜与福布斯默默地走着。
3. We walked into the foyer.
我们走进前厅。
4. I walked a few steps toward the fence.
我向栅栏走了几步。
"
convenience,Ready meals sell well because of their convenience.,即食餐因为方便销路好。,"n.便利；厕所；便利的事物
","1. Ready meals sell well because of their convenience.
即食餐因为方便销路好。
"
accuracy,He passes the ball with unerring accuracy.,他传球准确无误。,"n.[数] 精确度，准确性
","1. He passes the ball with unerring accuracy.
他传球准确无误。
"
instruct,"Eva went straight to the hotel, as instructed (= as she had been told ).",伊娃按照指示径直去了宾馆。,"v.指导；通知；命令；教授
","1. Eva went straight to the hotel, as instructed (= as she had been told ).
伊娃按照指示径直去了宾馆。
"
childhood,I had a very happy childhood.,我的童年很快乐。,"n.童年时期；幼年时代
","1. I had a very happy childhood.
我的童年很快乐。
"
civilize,The missionaries went out to civilize other places.,传教士们去异国他乡教化当地人民。,"v.使文明；教化；使开化
","1. The missionaries went out to civilize other places.
传教士们去异国他乡教化当地人民。
"
esteem,Peden was greatly esteemed by the people of Ayrshire.,佩登深受艾尔郡人的尊敬。,"v.尊敬；认为；考虑；估价
n.尊重；尊敬
","1. Peden was greatly esteemed by the people of Ayrshire.
佩登深受艾尔郡人的尊敬。
2. He was esteemed as a literary wit.
他被尊为文学才子。
"
diligent,a diligent student,勤勉的学生,"adj.勤勉的；用功的，费尽心血的
n.(Diligent)人名；(法)迪利让
","1. a diligent student
勤勉的学生
"
reception,She was unsure of her reception after everything that had happened.,发生了这些事后，她对自己是否还受欢迎没把握。,"n.接待；接收；招待会；感受；反应
","1. She was unsure of her reception after everything that had happened.
发生了这些事后，她对自己是否还受欢迎没把握。
2. The plans received a mixed reception from unions (= some people liked them, others did not ) .
各工会对这些计划反响不一。
"
constitute,We must redefine what constitutes a family.,我们必须对家庭的构成重新定义。,"v.组成，构成；建立；任命
","1. We must redefine what constitutes a family.
我们必须对家庭的构成重新定义。
"
invitation,"They were always dropping by, usually without invitation.",他们常常来串门，通常不请自来。,"n.邀请；引诱；请帖；邀请函
","1. They were always dropping by, usually without invitation.
他们常常来串门，通常不请自来。
"
bore,Get the special drill bit to bore the correct size hole for the job.,找个特殊的钻头，钻个尺寸合适的孔。,"v.钻孔
n.孔；令人讨厌的人
","1. Get the special drill bit to bore the correct size hole for the job.
找个特殊的钻头，钻个尺寸合适的孔。
"
intrinsic,the intrinsic interest of the subject,该话题本身的趣味,"adj.本质的，固有的
","1. the intrinsic interest of the subject
该话题本身的趣味
"
surplus,Any surplus can be trimmed away.,多出来的部分可以修剪掉。,"n.剩余；[贸易] 顺差；盈余；过剩
adj.剩余的；过剩的
","1. Any surplus can be trimmed away.
多出来的部分可以修剪掉。
"
mixture,Pour the mixture into four small dishes.,把混合料倒入四个小碟子里。,"n.混合；混合物；混合剂
","1. Pour the mixture into four small dishes.
把混合料倒入四个小碟子里。
"
confer,The constitution also confers large powers on Brazil's 25 constituent states.,宪法还授予巴西25个成员州极大的权力。,"v.授予；给予
n.(Confer)人名；(英)康弗
","1. The constitution also confers large powers on Brazil's 25 constituent states.
宪法还授予巴西25个成员州极大的权力。
"
worthy,Leeds United were worthy winners of the competition.,利兹联队是比赛当之无愧的获胜者。,"adj.值得的；有价值的；配得上的，相称的；可尊敬的；应…的
n.杰出人物；知名人士
","1. Leeds United were worthy winners of the competition.
利兹联队是比赛当之无愧的获胜者。
2. a worthy opponent
值得钦佩的对手
"
practitioner,a practitioner of alternative medicine,非常规医学的执业医生,"n.开业者，从业者，执业医生
","1. a practitioner of alternative medicine
非常规医学的执业医生
"
empirical,"{""COLLOINEXA"":[""empirical evidence""]}",实验证据,"adj.经验主义的，完全根据经验的；实证的
","1. {""COLLOINEXA"":[""empirical evidence""]}
实验证据
"
engineering,Their inventions have contributed to the development of electrical engineering.,他们的发明有助于电气工程学的发展。,"n.工程，工程学
v.设计；管理（engineer的ing形式）；建造
","1. Their inventions have contributed to the development of electrical engineering.
他们的发明有助于电气工程学的发展。
"
illiterate,"It was an illiterate letter, full of mistakes.",这封信文笔拙劣，错误连篇。,"adj.文盲的；不识字的；没受教育的
n.文盲
","1. It was an illiterate letter, full of mistakes.
这封信文笔拙劣，错误连篇。
"
abundant,an abundant supply of fresh water,充足的淡水供应,"adj.丰富的；充裕的；盛产
","1. an abundant supply of fresh water
充足的淡水供应
2. abundant opportunities for well qualified staff
提供给高素质的员工的大量机会
"
distort,His account was badly distorted by the press.,他的话被报界严重歪曲。,"v.扭曲；使失真；曲解
","1. His account was badly distorted by the press.
他的话被报界严重歪曲。
"
whisper,"You don’t have to whisper, no one can hear us.",你不必轻声轻语，没人听得到我们说话。,"n.私语；谣传；飒飒的声音
v.耳语；密谈；飒飒地响
","1. You don’t have to whisper, no one can hear us.
你不必轻声轻语，没人听得到我们说话。
2. ‘I’ve missed you,’ he whispered in her ear.
“我想你了。”他在她耳边低语道。
"
typewriter,She tapped out a letter on the typewriter.,她用打字机打出了一封信。,"n.打字机
","1. She tapped out a letter on the typewriter.
她用打字机打出了一封信。
2. He tapped out an article on the typewriter.
他用打字机打出了一篇文章。
3. The secretary transcribed those letters on the typewriter.
秘书用打字机打出了那些信。
"
