word,word_sen,word_sen_trans,trans,example
pub,Do you fancy going to the pub?,你想去酒吧吗？,"n.酒馆；客栈
","1. Do you fancy going to the pub?
你想去酒吧吗？
2. a pub lunch
酒吧午餐
3. the pub landlord
酒吧老板
"
dove,"As part of the study, due to be unveiled later this month, participants were given the option of being a ‘dove’ and cooperating with others for shared benefit, or taking on the role of a ‘hawk’.",该项研究的具体内容将会在本月末公布，其中的一项内容是一个游戏，参与者可以选择成为“鸽派”的角色， 与他人合作共享利益， 或者成为“鹰派”的角色。,"n.鸽子；鸽派人士
v.潜水（dive的过去式）
","1. As part of the study, due to be unveiled later this month, participants were given the option of being a ‘dove’ and cooperating with others for shared benefit, or taking on the role of a ‘hawk’.
该项研究的具体内容将会在本月末公布，其中的一项内容是一个游戏，参与者可以选择成为“鸽派”的角色， 与他人合作共享利益， 或者成为“鹰派”的角色。
"
salute,"As they left, the corporal gave them a respectful salute.",他们离开时，下士恭敬地向他们行礼。,"n.致敬，欢迎；敬礼
v.行礼致敬，欢迎
","1. As they left, the corporal gave them a respectful salute.
他们离开时，下士恭敬地向他们行礼。
"
bell,church bells,教堂的钟,"n.铃，钟；钟声，铃声；钟状物
v.装钟于，系铃于
","1. church bells
教堂的钟
"
heroic,her heroic efforts to save her family,她拯救家人的英勇行为,"adj.英雄的；英勇的；记叙英雄及其事迹的；夸张的
n.史诗；英勇行为
","1. her heroic efforts to save her family
她拯救家人的英勇行为
2. Lawrence’s heroic struggle against his destiny
劳伦斯与命运的勇敢抗争
3. She portrayed him as a heroic figure .
她把他描述为英雄人物。
4. He said his advice was: ""No heroics, stay within the law.""
他说他的意见是：“不要有逞能行为，要依法办事。”
"
crust,sandwiches with the crusts cut off,切去边皮的三明治,"n.地壳；外壳；面包皮；坚硬外皮
v.结硬皮；结成外壳
","1. sandwiches with the crusts cut off
切去边皮的三明治
"
kindness,I can’t thank you enough for your kindness.,你的好意我感激不尽。,"n.仁慈；好意；友好的行为
","1. I can’t thank you enough for your kindness.
你的好意我感激不尽。
"
volt,,,"n.伏特（电压单位）；环骑；闪避
",
crush,His leg was crushed in the accident.,他的腿在事故中被压断。,"v.压碎；弄皱，变形；使…挤入
n.粉碎；迷恋；压榨；拥挤的人群
","1. His leg was crushed in the accident.
他的腿在事故中被压断。
2. Two people were crushed to death in the rush to escape.
两个人在逃生过程中被踩死。
"
canoe,"We saw the canoe overturn, throwing its passengers into the water.",我们看到独木舟倾覆了，把上面的乘客掀入水中。,"n.独木舟；轻舟
v.乘独木舟
","1. We saw the canoe overturn, throwing its passengers into the water.
我们看到独木舟倾覆了，把上面的乘客掀入水中。
2. At a summer job working as park naturalists that year, I flipped the canoe Air and I were paddling and we had to push it to shore.
那年我在公园里做暑期兼职，我把独木舟翻转个身，然后我们一起合力将它推到岸边，这样我们就可以划船了。
"
cab,New York’s yellow cabs,纽约的黄色出租车,"n.驾驶室；出租汽车；出租马车
v.乘出租马车（或汽车）
","1. New York’s yellow cabs
纽约的黄色出租车
2. Ralph tried to hail a cab (= wave to get a cab to stop for you ) .
拉尔夫招手想叫一辆出租车。
"
dorm,"But I had no food in my dorm, so I had to go to canteen.",但是我在宿舍没有东西可吃，所以我只能去餐厅了。,"n.宿舍（等于dormitory）
","1. But I had no food in my dorm, so I had to go to canteen.
但是我在宿舍没有东西可吃，所以我只能去餐厅了。
2. So, some can stay in the dorm for an entire month without talking at all with anyone.
因此，有些学生能待在宿舍里整整一个月不与任何人讲话。
3. If you have a phone in your dorm or apartment, a cell phone, and any other phone numbers, consolidate them into one number with Google Voice.
如果你有宿舍或公寓的号码、手机号码，还有其他什么电话号码，可以通过谷歌声音把它们集成为一个号码。
"
petition,Local residents have drawn up a petition to protest the hospital closure.,当地居民已草拟了一份请愿书，抗议关闭医院。,"n.请愿；请愿书；祈求；[法] 诉状
v.请愿；请求
","1. Local residents have drawn up a petition to protest the hospital closure.
当地居民已草拟了一份请愿书，抗议关闭医院。
2. {""GEO"":[""AmE""],""GLOSS"":[""an attempt to get a lot of people to sign a petition""],""COLLOINEXA"":[""petition drive""]}
发动民众签名的〕请愿运动
"
enclose,Please enclose a cheque with your order.,请随订单附上支票。,"v.围绕；装入；放入封套
","1. Please enclose a cheque with your order.
请随订单附上支票。
"
emit,The kettle emitted a shrill whistle.,水壶发出了刺耳的鸣笛声。,"v.发出，放射；发行；发表
","1. The kettle emitted a shrill whistle.
水壶发出了刺耳的鸣笛声。
"
orchard,a cherry orchard,樱桃园,"n.果园；果树林
","1. a cherry orchard
樱桃园
"
interrupt,Will you stop interrupting me!,别打断我的话！,"v.中断；打断；插嘴；妨碍
n.中断
","1. Will you stop interrupting me!
别打断我的话！
2. Sorry to interrupt, but I need to ask you to come downstairs.
很抱歉打扰了，我得请你下楼来。
"
complication,The fact that the plane was late added a further complication to our journey.,飞机误点给我们的旅行带来了更大的麻烦。,"n.并发症；复杂；复杂化；混乱
","1. The fact that the plane was late added a further complication to our journey.
飞机误点给我们的旅行带来了更大的麻烦。
"
tablet,She took a couple of headache tablets .,她吃了几片头痛药。,"n.碑；药片；写字板；小块；平板电脑
vt.用碑牌纪念；将(备忘录等)写在板上；将…制成小片或小块
","1. She took a couple of headache tablets .
她吃了几片头痛药。
"
couch,Tom offered to sleep on the couch.,汤姆说他来睡沙发。,"n.睡椅，长沙发；床；卧榻
v.蹲伏，埋伏；躺着
","1. Tom offered to sleep on the couch.
汤姆说他来睡沙发。
"
gaze,"Patrick sat gazing into space  (= looking straight in front, not at any particular person or thing ).",帕特里克坐着，茫然地看着前方。,"v.凝视；注视
n.凝视；注视
","1. Patrick sat gazing into space  (= looking straight in front, not at any particular person or thing ).
帕特里克坐着，茫然地看着前方。
"
economical,A small car is more economical to run.,开小型汽车比较省油。,"adj.经济的；节约的；合算的
","1. A small car is more economical to run.
开小型汽车比较省油。
2. good-quality clothes at economical prices
物美价廉的衣服
"
quilt,...an old patchwork quilt.,…一条旧的拼布被子。,"n.被子；棉被
v.东拼西凑地编；加软衬料后缝制
","1. ...an old patchwork quilt.
…一条旧的拼布被子。
"
imperial,Britain’s imperial expansion in the 19th century,19世纪英帝国的扩张,"adj.帝国的；皇帝的；至高无上的；威严的
n.纸张尺寸；特等品
","1. Britain’s imperial expansion in the 19th century
19世纪英帝国的扩张
"
infectious,infectious diseases,传染性疾病,"adj.传染的；传染性的；易传染的
","1. infectious diseases
传染性疾病
2. Flu is highly infectious.
流感传染性很强。
"
candy,...a piece of candy.,…一块糖果。,"v.用糖煮；使结晶为砂糖；美化
n.糖果（等于sweets）；冰糖（等于sugar candy，rock candy）；毒品
adj.新潮的（服饰）；甜言蜜语的
","1. ...a piece of candy.
…一块糖果。
"
gum,I do not chew gum in public.,我不在公共场合嚼口香糖。,"n.口香糖；树胶；橡皮
v.用胶粘，涂以树胶；使…有粘性
","1. I do not chew gum in public.
我不在公共场合嚼口香糖。
"
opaque,a shower with an opaque glass door,装有不透明玻璃门的淋浴间,"adj.不透明的；不传热的；迟钝的
n.不透明物
vt.使不透明；使不反光
","1. a shower with an opaque glass door
装有不透明玻璃门的淋浴间
"
housework,Men are doing more housework nowadays.,现今男人正在承担越来越多的家务。,"n.家务事
","1. Men are doing more housework nowadays.
现今男人正在承担越来越多的家务。
"
fifty,Standards of living rose in the fifties.,50年代生活水平提高了。,"n.五十；五十个；编号为50的东西
adj.五十的；五十个的；众多的
","1. Standards of living rose in the fifties.
50年代生活水平提高了。
"
mercury,Some thieves have eaten off their irons with mercury water.,有些窃贼用汞水腐蚀他们的镣铐。,"n.[化]汞，水银
","1. Some thieves have eaten off their irons with mercury water.
有些窃贼用汞水腐蚀他们的镣铐。
"
aisle,Would you like a window seat or an aisle seat (=  seat next to the aisle  ) ?,您想要靠窗的座位还是靠过道的座位？,"n.通道，走道；侧廊
","1. Would you like a window seat or an aisle seat (=  seat next to the aisle  ) ?
您想要靠窗的座位还是靠过道的座位？
"
