word,word_sen,word_sen_trans,trans,example
clap,"One man began to clap, and others joined in.",一个人鼓起了掌，其他人也跟着鼓掌。,"v.鼓掌，拍手；啪地关上
n.鼓掌；拍手声
","1. One man began to clap, and others joined in.
一个人鼓起了掌，其他人也跟着鼓掌。
2. The couple were cheered and clapped on their arrival.
这对夫妇抵达时人群为他们欢呼鼓掌。
3. The audience clapped politely but without much enthusiasm.
观众礼貌地鼓了掌，但并不热烈。
"
claw,The cat dug his claws into my leg.,猫的爪子抓进了我的腿中。,"n.爪；螯，钳；爪形器具
v.用爪抓（或挖）
","1. The cat dug his claws into my leg.
猫的爪子抓进了我的腿中。
2. lobster claws
龙虾的螯
"
portray,His most famous painting portrayed the death of Nelson.,他最著名的画作描绘的是纳尔逊之死。,"v.描绘；扮演
","1. His most famous painting portrayed the death of Nelson.
他最著名的画作描绘的是纳尔逊之死。
2. Religion was portrayed in a negative way.
对宗教的描写是负面的。
"
librarian,The new librarian is a friend of mine.,这位新来的图书管理员是我的朋友。,"n.图书馆员；图书管理员
","1. The new librarian is a friend of mine.
这位新来的图书管理员是我的朋友。
"
horn,He sounded the car horn.,他按响了汽车喇叭。,"n.喇叭，号角；角
v.装角于
","1. He sounded the car horn.
他按响了汽车喇叭。
"
incorporate,The new cars will incorporate a number of major improvements.,这种新型汽车将包含许多重大的改进。,"v.包含，吸收；体现；把……合并
adj.合并的；一体化的；组成公司的
","1. The new cars will incorporate a number of major improvements.
这种新型汽车将包含许多重大的改进。
"
hose,Water in the engine compartment is sucked away by a hose.,发动机舱里的水由一条软管吸走。,"n.软管；长筒袜；男性穿的紧身裤
v.用软管浇水；痛打
","1. Water in the engine compartment is sucked away by a hose.
发动机舱里的水由一条软管吸走。
"
barn,,,"n.谷仓；畜棚；车库；靶（核反应截面单位）
vt.把…贮存入仓
",
auxiliary,a nursing auxiliary,护理辅助人员,"n.助动词；辅助者，辅助物；附属机构
adj.辅助的；副的；附加的
","1. a nursing auxiliary
护理辅助人员
"
spacecraft,...the world's largest and most expensive unmanned spacecraft.,…世界上最大、最贵的无人航天器。,"n.[航] 宇宙飞船，航天器
","1. ...the world's largest and most expensive unmanned spacecraft.
…世界上最大、最贵的无人航天器。
"
bare,a ragged child with bare feet,一个衣衫褴褛、光着脚的小孩,"adj.空的；赤裸的，无遮蔽的
v.露出，使赤裸
n.(Bare)人名；(英)贝尔
","1. a ragged child with bare feet
一个衣衫褴褛、光着脚的小孩
2. She felt the sun warm on her bare arms.
她感觉到阳光照在她裸露双臂上的暖意。
"
condense,the mist which condensed on every cold surface,每个冰冷的表面上凝结的水汽,"v.浓缩；凝结
","1. the mist which condensed on every cold surface
每个冰冷的表面上凝结的水汽
"
thunder,We were woken in the night by thunder.,晚上我们被雷声惊醒。,"n.雷；轰隆声；恐吓
v.打雷；怒喝
","1. We were woken in the night by thunder.
晚上我们被雷声惊醒。
"
microphone,She spoke confidently into the microphone.,她自信地对着麦克风说话。,"n.扩音器，麦克风
","1. She spoke confidently into the microphone.
她自信地对着麦克风说话。
2. They searched the room for hidden microphones.
他们在屋里翻找隐藏的话筒。
"
duplicate,New copies of the form can be duplicated from a master copy.,可以用原件来复制新的表格。,"v.复制；使加倍
n.副本；复制品
adj.复制的；二重的
","1. New copies of the form can be duplicated from a master copy.
可以用原件来复制新的表格。
2. The video was duplicated illegally.
这盘录像带是非法拷贝的。
"
maths,the new maths teacher,新来的数学老师,"n.数学（等于mathematics）
","1. the new maths teacher
新来的数学老师
2. maths lessons
数学课
3. She got top marks in maths and chemistry.
她数学和化学得了最高分。
"
neutral,I always tried to remain neutral when they started arguing.,他们争论起来的时候我总是努力保持中立。,"adj.中立的，中性的；中立国的；非彩色的
n.中立国；中立者；非彩色；齿轮的空档
","1. I always tried to remain neutral when they started arguing.
他们争论起来的时候我总是努力保持中立。
2. Clive decided to adopt a neutral position.
克莱夫决定采取中立立场。
3. The British government acted as a neutral observer during the talks.
英国政府在会谈中扮演了中立观察员的角色。
"
worship,...the worship of the ancient Roman gods.,…对古罗马众神的敬奉。,"n.崇拜；礼拜；尊敬
v.崇拜；尊敬；爱慕
","1. ...the worship of the ancient Roman gods.
…对古罗马众神的敬奉。
"
stationery,a letter on hotel stationery,用酒店信纸写的信,"n.文具；信纸
","1. a letter on hotel stationery
用酒店信纸写的信
"
divert,Remember to divert your phone when you are out of the office.,你不在办公室的时候要记得设定电话转移。,"v.转移；使…欢娱；使…转向
n.(Divert)人名；(法)迪韦尔
","1. Remember to divert your phone when you are out of the office.
你不在办公室的时候要记得设定电话转移。
"
liner,a dustbin liner,垃圾袋,"n.班轮，班机；衬垫；画线者
","1. a dustbin liner
垃圾袋
2. nappy liners
尿布衬垫
"
linen,a linen jacket,亚麻布夹克,"n.亚麻布，亚麻线；亚麻制品
adj.亚麻的；亚麻布制的
","1. a linen jacket
亚麻布夹克
"
queer,She gave a queer laugh.,她古怪地笑了笑。,"adj.奇怪的；同性恋的；不舒服的；心智不平衡的
v.搞糟；使陷于不利地位
n.同性恋者；怪人；伪造的货币
","1. She gave a queer laugh.
她古怪地笑了笑。
"
practise,They moved the furniture back to practise their dance routine.,他们把家具往后挪以便练习舞蹈动作。,"v.练习，实践；实施，实行；从事
","1. They moved the furniture back to practise their dance routine.
他们把家具往后挪以便练习舞蹈动作。
2. It gives students the opportunity to practice their speaking skills.
这给学生提供了锻炼口才的机会。
"
butcher,"Pigs were butchered, hams were hung to dry from the ceiling.",猪被宰杀了，火腿吊在屋顶下风干。,"v.屠杀
n.屠夫
","1. Pigs were butchered, hams were hung to dry from the ceiling.
猪被宰杀了，火腿吊在屋顶下风干。
"
beware,Police warned drivers to beware.,警方提醒司机小心行驶。,"v.当心，小心
","1. Police warned drivers to beware.
警方提醒司机小心行驶。
"
jargon,Keep it simple and avoid the use of jargon.,简单点，避免使用术语。,"n.行话，术语；黄锆石
","1. Keep it simple and avoid the use of jargon.
简单点，避免使用术语。
"
bath,"After a week of camping, I really needed a bath.",我露营了一个星期，实在得洗个澡了。,"n.沐浴；浴室；浴盆
v.洗澡
","1. After a week of camping, I really needed a bath.
我露营了一个星期，实在得洗个澡了。
2. I’ll give the children their bath (=  wash them in a bath  ) .
我要给孩子们洗澡了。
"
trousers,His trousers were slightly too short.,他的裤子有点短。,"n.裤子，长裤
","1. His trousers were slightly too short.
他的裤子有点短。
2. I need a new pair of trousers for work.
我需要一条上班穿的新裤子。
"
tilt,My mother tilted her head and smiled.,我妈妈歪着头笑了。,"v.倾斜；翘起；以言词或文字抨击
n.倾斜
","1. My mother tilted her head and smiled.
我妈妈歪着头笑了。
2. Ned’s mouth tilted upwards slightly at the corners.
内德的嘴角微微翘起。
"
salvation,The church's message of salvation has changed the lives of many.,这个教会的灵魂得救的训诫已经改变了很多人的一生。,"n.拯救；救助
","1. The church's message of salvation has changed the lives of many.
这个教会的灵魂得救的训诫已经改变了很多人的一生。
"
nerve,a condition which affects the nerves in the back,影响背部神经的疾病,"n.神经；勇气；[植] 叶脉
v.鼓起勇气
","1. a condition which affects the nerves in the back
影响背部神经的疾病
"
edible,"These berries are edible, but those are poisonous.",这些浆果可以吃，但那些有毒。,"adj.可食用的
n.食品；食物
","1. These berries are edible, but those are poisonous.
这些浆果可以吃，但那些有毒。
"
reproach,He argued that the reproaches were unfair.,他争辩说这些批评不公正。,"n.责备；耻辱
v.责备；申斥
","1. He argued that the reproaches were unfair.
他争辩说这些批评不公正。
"
tile,bathroom tiles,浴室瓷砖,"n.瓷砖，瓦片
v.铺以瓦；铺以瓷砖
","1. bathroom tiles
浴室瓷砖
"
aunt,Aunt Mary,玛丽姑妈,"n.阿姨；姑妈；伯母；舅妈
","1. Aunt Mary
玛丽姑妈
"
gratitude,Tears of gratitude filled her eyes.,她眼里充满感激的泪水。,"n.感谢（的心情）；感激
","1. Tears of gratitude filled her eyes.
她眼里充满感激的泪水。
"
psychiatry,,,"n.精神病学；精神病治疗法
",
conviction,"It was a reasonable explanation, but his voice lacked conviction .",这解释合情合理，只是他的语气不坚定。,"n.定罪；确信；证明有罪；确信，坚定的信仰
","1. It was a reasonable explanation, but his voice lacked conviction .
这解释合情合理，只是他的语气不坚定。
"
ditch,The government has ditched plans to privatise the prison.,政府放弃了监狱私有化的计划。,"v.在…上掘沟；把…开入沟里；丢弃
n.沟渠；壕沟
","1. The government has ditched plans to privatise the prison.
政府放弃了监狱私有化的计划。
"
qualify,Free school lunches are given to children who qualify.,符合条件的儿童可获得免费的学生午餐。,"v.限制；使具有资格；证明…合格
","1. Free school lunches are given to children who qualify.
符合条件的儿童可获得免费的学生午餐。
"
bounce,Try to catch the ball on the second bounce.,尽量在球第二次弹起时接住。,"n.跳；弹力；活力
v.弹跳；使弹起
","1. Try to catch the ball on the second bounce.
尽量在球第二次弹起时接住。
"
cock,A cock crowed in the distance.,远处有只公鸡在打鸣。,"n.公鸡；龙头；雄鸟；头目
v.使竖起；使耸立；使朝上
","1. A cock crowed in the distance.
远处有只公鸡在打鸣。
"
kiss,Maggie leaned forward and kissed her cheek.,玛吉俯身吻了她的脸颊。,"v.吻；（风等）轻拂
n.吻；轻拂
","1. Maggie leaned forward and kissed her cheek.
玛吉俯身吻了她的脸颊。
2. Georgina took him in her arms and kissed him on the lips.
乔治娜抱住他，吻他的嘴唇。
3. Jim and Mary kissed (= they kissed each other ).
吉姆和玛丽接了吻。
"
band,The band was playing old Beatles songs.,乐队正在演奏披头士的老歌。,"n.带，环；[物] 波段；(演奏流行音乐的) 乐队
v.用带绑扎；给镶边
","1. The band was playing old Beatles songs.
乐队正在演奏披头士的老歌。
2. I grew up playing in rock bands.
我是在摇滚乐队里玩音乐长大的。
3. Smith joined the band in 1989.
史密斯在1989年加入这个乐队。
4. They formed a band when they were still at school.
他们还在读书的时候就组建了一个乐队。
5. The entertainment includes a disco and live band .
娱乐活动有跳迪斯科和乐队现场演奏。
6. interviews with band members
对乐队成员的采访
"
terminal,the airport’s passenger terminal,机场航站楼,"n.末端；终点；终端机；极限
adj.末端的；终点的；晚期的
","1. the airport’s passenger terminal
机场航站楼
"
diversion,Two prisoners created a diversion to give the men time to escape.,两名囚犯想办法分散了大家的注意力，使那些人有时间逃跑。,"n.转移；消遣；分散注意力
","1. Two prisoners created a diversion to give the men time to escape.
两名囚犯想办法分散了大家的注意力，使那些人有时间逃跑。
"
scramble,Our conversation will be electronically scrambled.,我们的对话将被加以电子扰频。,"v.攀登；使混杂，仓促凑成；扰乱
n.抢夺，争夺；混乱，混乱的一团；爬行，攀登
","1. Our conversation will be electronically scrambled.
我们的对话将被加以电子扰频。
"
specimen,a blood specimen,血样,"n.样品，样本；标本
","1. a blood specimen
血样
"
friendship,her close friendship with her aunt,她与姑母的亲密友谊,"n.友谊；友爱；友善
","1. her close friendship with her aunt
她与姑母的亲密友谊
2. a lifelong friendship
一生的友谊
3. The two boys formed a deep and lasting friendship .
这两个男孩子建立了深厚持久的友谊。
4. He and Bob struck up a friendship (= began to be friends ) .
他和鲍勃交了朋友。
"
invasion,the annual invasion of teenagers for the Glastonbury Festival,每年前来参加格拉斯顿伯里音乐节的青少年的涌入,"n.入侵，侵略；侵袭；侵犯
","1. the annual invasion of teenagers for the Glastonbury Festival
每年前来参加格拉斯顿伯里音乐节的青少年的涌入
"
parasite,Kangaroos harbour a vast range of parasites.,袋鼠身上有各种各样的寄生虫。,"n.寄生虫；食客
","1. Kangaroos harbour a vast range of parasites.
袋鼠身上有各种各样的寄生虫。
"
