word,word_sen,word_sen_trans,trans,example
ultraviolet,Ozone in the stratosphere is important because it absorbs some of the Sun’s dangerous ultraviolet radiation., 在平流层的臭氧是重要的，因为它吸收了一些太阳中危险的紫外线辐射。,"adj.紫外的；紫外线的
n.紫外线辐射，紫外光
","1. Ozone in the stratosphere is important because it absorbs some of the Sun’s dangerous ultraviolet radiation.
 在平流层的臭氧是重要的，因为它吸收了一些太阳中危险的紫外线辐射。
2. Birds perceive the world differently tohumans, being able to see light in the ultraviolet range of the spectrum.
鸟类感知世界的方式和人类不同，他们能够在紫外线光谱范围内看见光线。
3. But it also says there is no evidence to support disinfecting toothbrushes in the microwave or with ultraviolet devices on the market.
但它也说，没有证据支持在微波炉或市面上销售的紫外线设备中对牙刷消毒。
"
pronoun,Now if we could only figure out the pronoun problem.,现在我们可以解决这个代词问题了。,"n.代词
","1. Now if we could only figure out the pronoun problem.
现在我们可以解决这个代词问题了。
"
contrive,"In 1862, a technique was contrived to take a series of photographs showing stages of movement.",1862年时发明了一种技术，可以拍出一连串展示连续动作的照片。,"v.设计；发明；图谋
","1. In 1862, a technique was contrived to take a series of photographs showing stages of movement.
1862年时发明了一种技术，可以拍出一连串展示连续动作的照片。
"
exclaim,‘No!’ she exclaimed in shock.,“不！”她惊呼道。,"v.呼喊，惊叫；大声叫嚷
","1. ‘No!’ she exclaimed in shock.
“不！”她惊呼道。
"
oppress,native tribes oppressed by the authorities,受到当局压迫的土著部落,"v.压迫，压抑；使……烦恼；使……感到沉重
","1. native tribes oppressed by the authorities
受到当局压迫的土著部落
"
cheek,Lucy stretched up to kiss his cheek.,露西伸长了脖子去亲吻他的脸颊。,"n.面颊，脸颊；臀部
v.无礼地向…讲话，对…大胆无礼
","1. Lucy stretched up to kiss his cheek.
露西伸长了脖子去亲吻他的脸颊。
2. Billy had rosy cheeks and blue eyes.
比利脸颊红润，长着一双蓝眼睛。
3. her tear-stained cheeks
她泪痕斑斑的脸颊
4. Julie’s cheeks flushed with pleasure at the compliment.
听了这赞美的话，朱莉开心得满脸通红。
"
adjacent,We stayed in adjacent rooms.,我们住在毗连的房间里。,"adj.邻近的，毗连的
","1. We stayed in adjacent rooms.
我们住在毗连的房间里。
"
dwarf,The cathedral is dwarfed by the surrounding skyscrapers.,周围的摩天大楼使得大教堂显得很矮小。,"v.变矮小
n.侏儒，矮子
adj.矮小的
","1. The cathedral is dwarfed by the surrounding skyscrapers.
周围的摩天大楼使得大教堂显得很矮小。
"
batch,an overnight batch file,夜间批处理文件,"n.一批；一炉；一次所制之量
v.分批处理
","1. an overnight batch file
夜间批处理文件
"
symmetry,...the incredible beauty and symmetry of a snowflake.,…雪花令人难以置信的美丽和对称。,"n.对称（性）；整齐，匀称
","1. ...the incredible beauty and symmetry of a snowflake.
…雪花令人难以置信的美丽和对称。
"
diagram,"On our project, we gradually decomposed each of the areas within the context diagram.",在我们的项目中，我们逐渐地分解环境图中的每个区域。,"n.图表；图解
v.用图解法表示
","1. On our project, we gradually decomposed each of the areas within the context diagram.
在我们的项目中，我们逐渐地分解环境图中的每个区域。
"
golden,golden hair,金发,"adj.金色的，黄金般的；珍贵的；金制的
n.(Golden)人名；(英、法、罗、德、瑞典)戈尔登
","1. golden hair
金发
2. golden sand
金色的沙
"
soil,Roses grow well in a clay soil.,蔷薇适宜在黏质土中生长。,"n.土地；土壤；国家；粪便；务农；温床
v.弄脏；污辱
","1. Roses grow well in a clay soil.
蔷薇适宜在黏质土中生长。
"
repetition,Children used to learn by repetition.,过去小孩子是通过背诵来学习的。,"n.重复；背诵；副本
","1. Children used to learn by repetition.
过去小孩子是通过背诵来学习的。
"
gross,He abused the Admiral in the grossest terms.,他用最粗俗的字眼辱骂那位海军上将。,"adj.总共的；粗野的；恶劣的；显而易见的
v.总共收入
n.总额，总数
","1. He abused the Admiral in the grossest terms.
他用最粗俗的字眼辱骂那位海军上将。
"
virus,children infected with the Aids virus,感染艾滋病病毒的儿童,"n.[病毒] 病毒；恶毒；毒害
","1. children infected with the Aids virus
感染艾滋病病毒的儿童
2. a virus infection
病毒感染
"
interfere,"My daughter-in-law said that I was interfering, but I was only trying to help.",我的儿媳说我多管闲事，但我只是想帮忙。,"v.干涉；妨碍；打扰
","1. My daughter-in-law said that I was interfering, but I was only trying to help.
我的儿媳说我多管闲事，但我只是想帮忙。
"
sofa,He sprang up from the sofa.,他从沙发上猛然跳了起来。,"n.沙发；长椅
","1. He sprang up from the sofa.
他从沙发上猛然跳了起来。
2. She spread a sheet on the sofa for me.
她为我在沙发上铺了一条单子。
3. There's enough space to have a sofa there.
那里还有足够的地方放下一个沙发。
"
glass,a glass bowl,玻璃碗,"n.玻璃；玻璃制品；镜子
v.反映；给某物加玻璃
","1. a glass bowl
玻璃碗
2. a piece of broken glass
一块碎玻璃片
3. the cathedral’s stained glass windows
教堂的彩色玻璃窗
"
noisy,The kids have been really noisy today.,孩子们今天实在是吵。,"adj.嘈杂的；喧闹的；聒噪的
","1. The kids have been really noisy today.
孩子们今天实在是吵。
2. a noisy engine
噪声大的发动机
"
ecology,the natural ecology of the Earth,地球的自然生态,"n.生态学；社会生态学
","1. the natural ecology of the Earth
地球的自然生态
2. plant ecology
植物生态学
"
immerse,The electrodes are immersed in liquid.,电极被浸没在液体中。,"v.沉浸；使陷入
","1. The electrodes are immersed in liquid.
电极被浸没在液体中。
"
chimney,We can’t light a fire because the chimney hasn’t been swept.,烟囱管没有清扫过，我们生不了火。,"n.烟囱
","1. We can’t light a fire because the chimney hasn’t been swept.
烟囱管没有清扫过，我们生不了火。
"
soft,a baby’s soft skin,婴儿细嫩的皮肤,"adj.软的，柔软的；温柔的，温和的；软弱的；笨的
adv.柔软地；温和地
n.柔性；柔软的东西；柔软部分
","1. a baby’s soft skin
婴儿细嫩的皮肤
2. The fur was soft to the touch.
这皮毛摸起来很柔滑。
"
furious,She was absolutely furious .,她怒不可遏。,"adj.激烈的；狂怒的；热烈兴奋的；喧闹的
","1. She was absolutely furious .
她怒不可遏。
"
pillar,Mr Fitzwilliam had been seen as a pillar of the community.,菲茨威廉先生已被视为社区的骨干。,"n.柱子，柱形物；栋梁；墩
vt.用柱支持
","1. Mr Fitzwilliam had been seen as a pillar of the community.
菲茨威廉先生已被视为社区的骨干。
"
magnify,"At the Sheffield arena, the speakers were magnified ten times on a giant screen.",在谢菲尔德体育馆，演讲者在一个巨大的屏幕上被放大了十倍。,"v.放大；赞美；夸大
","1. At the Sheffield arena, the speakers were magnified ten times on a giant screen.
在谢菲尔德体育馆，演讲者在一个巨大的屏幕上被放大了十倍。
2. A public address system magnifies all the little noises and coughs.
扩音系统会放大任何细小的噪音和咳嗽声。
"
overturn,"Leslie jumped to her feet, overturning her chair.",莱斯莉一跃而起，碰倒了椅子。,"v.推翻；倾覆；破坏
n.倾覆；周转；破灭
","1. Leslie jumped to her feet, overturning her chair.
莱斯莉一跃而起，碰倒了椅子。
2. His car overturned, trapping him inside.
他的汽车发生侧翻，把他困在了里面。
"
arithmetic,"...teaching the basics of reading, writing and arithmetic.",…教授读、写、算的基本知识。,"n.算术，算法
","1. ...teaching the basics of reading, writing and arithmetic.
…教授读、写、算的基本知识。
"
ingenious,Many fish have ingenious ways of protecting their eggs from predators.,很多鱼都有绝妙的方法来保护它们产的卵不被捕食者吃掉。,"adj.有独创性的；机灵的，精制的；心灵手巧的
","1. Many fish have ingenious ways of protecting their eggs from predators.
很多鱼都有绝妙的方法来保护它们产的卵不被捕食者吃掉。
2. an ingenious device
精巧的装置
"
kin,,,"n.亲戚；家族；同族
adj.同类的；有亲属关系的；性质类似的
",
slippery,"In places, the path can be wet and slippery.",路上有些地方可能又湿又滑。,"adj.滑的；狡猾的；不稳定的
","1. In places, the path can be wet and slippery.
路上有些地方可能又湿又滑。
2. Harry’s palms were slippery with sweat.
哈里手心滑溜溜的都是汗。
"
collision,Two people were killed in a head-on collision (= between two vehicles that are moving directly towards each other ) on highway 218.,218号公路上有两辆汽车迎面相撞，两人死亡。,"n.碰撞；冲突；（意见，看法）的抵触；（政党等的）倾轧
","1. Two people were killed in a head-on collision (= between two vehicles that are moving directly towards each other ) on highway 218.
218号公路上有两辆汽车迎面相撞，两人死亡。
"
intact,Only the medieval tower had remained intact.,只有这座中世纪塔楼保存完好。,"adj.完整的；原封不动的；未受损伤的
","1. Only the medieval tower had remained intact.
只有这座中世纪塔楼保存完好。
2. His reputation survived intact.
他的声望丝毫未受影响。
"
madame,,,"n.（法语）夫人；太太
",
soak,Soak the clothes in cold water.,把衣服浸泡在冷水里。,"v.吸收，吸入；沉浸在（工作或学习中）；使……上下湿透
n.浸；湿透；大雨
","1. Soak the clothes in cold water.
把衣服浸泡在冷水里。
2. Let the pans soak; I’ll wash them later.
把锅泡着吧，我过一会儿再洗。
"
impress,Steve borrowed his dad’s sports car to impress his girlfriend.,史蒂夫借来他爸爸的跑车向女友炫耀。,"v.盖印；强征；传送；给予某人深刻印象
n.印象，印记；特征，痕迹
","1. Steve borrowed his dad’s sports car to impress his girlfriend.
史蒂夫借来他爸爸的跑车向女友炫耀。
"
soap,Wash thoroughly with soap and water .,用肥皂和水彻底洗一洗。,"n.肥皂
v.将肥皂涂在……上；对……拍马屁（俚语）
","1. Wash thoroughly with soap and water .
用肥皂和水彻底洗一洗。
2. a bar of soap
一块肥皂
"
tunnel,a railway tunnel,铁路隧道,"n.隧道；坑道；洞穴通道
v.挖；在…打开通道；在…挖掘隧道
","1. a railway tunnel
铁路隧道
2. the Channel Tunnel (= between England and France )
〔英吉利〕海峡隧道
"
